PERMNO,date,EXCHCD,TICKER,COMNAM,CUSIP,SHROUT,PRC,RET,vwretd,ewretd
86454,11/30/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,74.43,0.050826,-0.001563,-0.000946
86454,12/1/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,74.61,0.002418,-0.004222,-0.005844
86454,12/2/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,74.83,0.002949,0.000704,0.001675
86454,12/5/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,75.49,0.00882,0.007297,0.010745
86454,12/6/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,75.35,-0.001855,0.004744,0.007263
86454,12/7/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,75.95,0.007963,0.012399,0.007853
86454,12/8/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,76.36,0.005398,0.003726,0.008255
86454,12/9/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,76.6,0.003143,0.003915,0.002259
86454,12/12/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,76.96,0.0047,-0.002442,-0.005929
86454,12/13/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,77.83,0.011305,0.005784,0.00186
86454,12/14/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,76.27,-0.020044,-0.009617,-0.010845
86454,12/15/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,76.44,0.002229,0.003578,0.00215
86454,12/16/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,76.51,0.00618,-0.001147,0.001442
86454,12/19/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,76.16,-0.004575,0.002088,0.002671
86454,12/20/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,75.99,-0.002232,0.004298,0.004261
86454,12/21/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,76.11,0.001579,-0.002492,-0.002139
86454,12/22/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,76.42,0.004073,-0.002722,-0.004952
86454,12/23/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,76.35,-0.000916,0.00185,0.004898
86454,12/27/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,76.52,0.002227,0.002514,0.003185
86454,12/28/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,75.69,-0.010847,-0.007972,-0.007224
86454,12/29/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,222074,75.54,-0.001982,0.000586,0.001372
86454,12/30/2016,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,75.32,-0.002912,-0.004036,-0.001821
86454,1/3/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,76.17,0.011285,0.008206,0.009126
86454,1/4/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,76.01,-0.002101,0.008616,0.013143
86454,1/5/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,75.82,-0.0025,-0.000925,-0.00089
86454,1/6/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,75.89,0.000923,0.002307,-0.001358
86454,1/9/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,74.79,-0.014495,-0.00392,-0.003249
86454,1/10/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,74.11,-0.009092,0.001304,0.006073
86454,1/11/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,74.91,0.010795,0.00322,0.002877
86454,1/12/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,74.6,-0.004138,-0.002547,-0.003449
86454,1/13/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,74.38,-0.002949,0.00283,0.005344
86454,1/17/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,74.84,0.006184,-0.003682,-0.005099
86454,1/18/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,74.67,-0.002271,0.00141,0.00025
86454,1/19/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,74.26,-0.005491,-0.003878,-0.005069
86454,1/20/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,74.54,0.003771,0.003625,0.003889
86454,1/23/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,73.75,-0.010598,-0.001924,-0.001932
86454,1/24/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,74.56,0.010983,0.008365,0.009527
86454,1/25/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,74.95,0.005231,0.008061,0.007648
86454,1/26/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,75.01,0.000801,-0.001135,-0.002516
86454,1/27/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,74.23,-0.010399,-0.001589,-0.00141
86454,1/30/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,234074,72.87,-0.018321,-0.007052,-0.009657
86454,1/31/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,72.9,0.000412,0.000839,0.003957
86454,2/1/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,72.36,-0.007407,0.000269,0.001043
86454,2/2/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,72.77,0.005666,0.00062,0.0006
86454,2/3/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,73.4,0.008657,0.007792,0.00842
86454,2/6/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,72.78,-0.008447,-0.002698,-0.003062
86454,2/7/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,71.75,-0.014152,-0.000536,-0.002207
86454,2/8/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,71.92,0.002369,0.00122,0.000002
86454,2/9/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,72.73,0.011263,0.006484,0.007788
86454,2/10/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,73.28,0.007562,0.004101,0.006333
86454,2/13/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,73.42,0.00191,0.004656,0.002895
86454,2/14/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,73.66,0.003269,0.003874,0.002459
86454,2/15/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,73.37,-0.003937,0.004783,0.003712
86454,2/16/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,72.37,-0.01363,-0.00125,-0.002218
86454,2/17/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,71.97,-0.005527,0.001896,0.001427
86454,2/21/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,72.46,0.006808,0.005811,0.004478
86454,2/22/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,71.36,-0.015181,-0.001742,-0.004013
86454,2/23/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,71.66,0.004204,-0.000904,-0.003613
86454,2/24/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,70.99,-0.00935,0.000453,-0.001559
86454,2/27/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,238674,71.6,0.008593,0.002001,0.005569
86454,2/28/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,71.38,-0.003073,-0.004619,-0.009037
86454,3/1/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,72.81,0.020034,0.013369,0.011196
86454,3/2/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,72.12,-0.009477,-0.006863,-0.008066
86454,3/3/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,71.99,-0.001803,0.000946,0.000047
86454,3/6/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,72.15,0.002223,-0.003803,-0.006264
86454,3/7/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,71.51,-0.00887,-0.003425,-0.004504
86454,3/8/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,69.65,-0.02601,-0.003245,-0.004193
86454,3/9/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,70.11,0.006604,-0.000256,-0.003413
86454,3/10/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,70.01,-0.001426,0.003455,0.003375
86454,3/13/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,70.02,0.000143,0.001658,0.005041
86454,3/14/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,69.23,-0.011282,-0.004187,-0.006419
86454,3/15/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,70.77,0.022245,0.010121,0.01192
86454,3/16/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,70.27,-0.007065,-0.000618,0.003401
86454,3/17/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,69.8,-0.000725,-0.000798,0.00229
86454,3/20/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,69.746,-0.000774,-0.002326,-0.002128
86454,3/21/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,69.21,-0.007685,-0.013597,-0.016334
86454,3/22/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,69.11,-0.001445,0.001794,-0.002023
86454,3/23/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,68.83,-0.004051,0.000149,0.004103
86454,3/24/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,68.56,-0.003923,-0.000319,0.001381
86454,3/27/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,68.24,-0.004667,-0.000345,0.002738
86454,3/28/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,69.21,0.014215,0.006886,0.005637
86454,3/29/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,70.16,0.013726,0.002268,0.00575
86454,3/30/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241574,70.14,-0.000285,0.002595,0.002824
86454,3/31/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,69.9,-0.003422,-0.001088,0.002223
86454,4/3/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,69.78,-0.001717,-0.002624,-0.005977
86454,4/4/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,70.29,0.007309,0.000634,-0.002159
86454,4/5/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,70.07,-0.00313,-0.004133,-0.006665
86454,4/6/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,70.63,0.007992,0.003497,0.006072
86454,4/7/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,70.36,-0.003823,-0.000721,0.000069
86454,4/10/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,70.89,0.007533,0.001465,0.002437
86454,4/11/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,70.9,0.000141,-0.000127,0.002987
86454,4/12/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,70.6,-0.004231,-0.004569,-0.005828
86454,4/13/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,69.31,-0.018272,-0.007193,-0.006331
86454,4/17/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,69.46,0.002164,0.008646,0.00607
86454,4/18/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,68.81,-0.009358,-0.002505,-0.002667
86454,4/19/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,67.8,-0.014678,-0.001352,0.000333
86454,4/20/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,68.13,0.004867,0.007658,0.007073
86454,4/21/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,67.79,-0.00499,-0.002839,-0.002124
86454,4/24/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,68.19,0.005901,0.010746,0.007821
86454,4/25/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,68.77,0.008506,0.005968,0.006073
86454,4/26/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,68.54,-0.003344,-0.00011,0.003814
86454,4/27/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,247524,67.79,-0.010943,-0.000054,-0.001783
86454,4/28/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.84,0.000738,-0.002608,-0.004219
86454,5/1/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.65,-0.002801,0.001996,0.001144
86454,5/2/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.31,-0.005026,0.000246,-0.002014
86454,5/3/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.5,0.002823,-0.002574,-0.004586
86454,5/4/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,66.26,-0.01837,-0.000777,-0.004707
86454,5/5/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.31,0.015847,0.00579,0.006224
86454,5/8/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.79,0.007131,-0.000821,-0.001232
86454,5/9/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.23,-0.008261,-0.000994,0.000558
86454,5/10/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,68.12,0.013238,0.002603,0.003969
86454,5/11/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.98,-0.002055,-0.00271,-0.003107
86454,5/12/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.75,-0.003383,-0.001535,-0.002253
86454,5/15/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,68.28,0.007823,0.005606,0.005768
86454,5/16/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.94,-0.004979,-0.000387,-0.001232
86454,5/17/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.27,-0.009862,-0.01809,-0.016888
86454,5/18/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.25,-0.000297,0.003362,-0.000078
86454,5/19/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,68.08,0.012342,0.007579,0.008127
86454,5/22/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.93,-0.002203,0.00539,0.004163
86454,5/23/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,68.09,0.002355,0.00154,0.000545
86454,5/24/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,67.73,-0.005287,0.002415,0.00071
86454,5/25/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,66.5,-0.01816,0.003243,0.000277
86454,5/26/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,66.61,0.001654,0.000311,0.000125
86454,5/30/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241874,65.72,-0.013361,-0.002265,-0.005408
86454,5/31/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,65.44,-0.00426,-0.000333,-0.000716
86454,6/1/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,65.85,0.006265,0.009026,0.010904
86454,6/2/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,65.09,-0.011541,0.003482,0.004458
86454,6/5/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,65.21,0.001844,-0.001821,-0.004037
86454,6/6/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,65.98,0.011808,-0.002156,-0.000784
86454,6/7/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,65.05,-0.014095,0.000712,-0.000958
86454,6/8/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,64.86,-0.002921,0.001578,0.00574
86454,6/9/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,66.42,0.024052,-0.000544,0.002034
86454,6/12/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,66.89,0.007076,-0.000868,-0.001212
86454,6/13/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,67.39,0.007475,0.005333,0.005557
86454,6/14/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,66.17,-0.018104,-0.002297,-0.004352
86454,6/15/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,65.67,-0.007556,-0.002984,-0.005351
86454,6/16/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,66.3,0.016433,0.000546,-0.00013
86454,6/19/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,65.88,-0.006335,0.007626,0.006071
86454,6/20/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,65.04,-0.01275,-0.00751,-0.006922
86454,6/21/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,63.99,-0.016144,-0.000745,-0.001874
86454,6/22/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,63.95,-0.000625,0.000801,0.00462
86454,6/23/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,64.38,0.006724,0.002916,0.006133
86454,6/26/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,64.24,-0.002175,0.000931,0.00367
86454,6/27/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,64.14,-0.001557,-0.007484,-0.005513
86454,6/28/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,64.49,0.005457,0.010005,0.009606
86454,6/29/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244924,64.63,0.002171,-0.008122,-0.004489
86454,6/30/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,64.92,0.004487,0.001444,0.001306
86454,7/3/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,66.17,0.019254,0.003036,0.005386
86454,7/5/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,64.83,-0.020251,0.000127,-0.003676
86454,7/6/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,64.11,-0.011106,-0.009231,-0.008883
86454,7/7/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,64.01,-0.00156,0.006429,0.004714
86454,7/10/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,64.22,0.003281,0.000496,-0.00056
86454,7/11/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,64.57,0.00545,0.00025,0.000986
86454,7/12/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,64.75,0.002788,0.007691,0.007065
86454,7/13/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,65.01,0.004015,0.001738,0.001728
86454,7/14/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,65.4,0.005999,0.004852,0.00424
86454,7/17/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,65.32,-0.001223,0.000019,0.001125
86454,7/18/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,65.01,-0.004746,0.000465,-0.001659
86454,7/19/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,65.96,0.014613,0.005967,0.006304
86454,7/20/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,65.76,-0.003032,0.000031,0.000152
86454,7/21/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,65.11,-0.009884,-0.000924,-0.002189
86454,7/24/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,64.99,-0.001843,-0.000127,-0.000297
86454,7/25/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,65.81,0.012617,0.003474,0.003742
86454,7/26/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,65.88,0.001064,-0.000079,-0.000335
86454,7/27/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,66.55,0.01017,-0.002078,-0.00511
86454,7/28/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,244274,66.47,-0.001202,-0.001065,-0.000602
86454,7/31/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,66.62,0.002257,-0.000862,-0.001471
86454,8/1/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,66.61,-0.00015,0.002359,-0.000037
86454,8/2/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,66.36,-0.003753,-0.00098,-0.006714
86454,8/3/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,65.43,-0.014014,-0.002191,-0.003729
86454,8/4/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,65.64,0.00321,0.002015,0.002569
86454,8/7/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,65.14,-0.007617,0.001408,0.000184
86454,8/8/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,64.99,-0.002303,-0.002775,-0.00354
86454,8/9/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,65.05,0.000923,-0.001447,-0.00636
86454,8/10/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,64.36,-0.010607,-0.014395,-0.014477
86454,8/11/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,63.94,-0.006526,0.0015,0.001187
86454,8/14/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,63.75,-0.002972,0.009832,0.010521
86454,8/15/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,63.51,-0.003765,-0.001447,-0.006168
86454,8/16/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,62.9,-0.009605,0.002158,0.00242
86454,8/17/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,62.01,-0.014149,-0.014562,-0.010728
86454,8/18/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,62.32,0.004999,-0.001182,0.001838
86454,8/21/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,62,-0.005135,0.000855,-0.001555
86454,8/22/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,62.41,0.006613,0.0094,0.006491
86454,8/23/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,62.68,0.004326,-0.00191,0.000628
86454,8/24/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,62.72,0.000638,-0.001176,0.002922
86454,8/25/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,63,0.004464,0.001994,0.004664
86454,8/28/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,62.72,-0.004444,0.000325,0.001
86454,8/29/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,62.64,-0.001276,0.000673,0.001716
86454,8/30/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,237474,62.67,0.000479,0.004617,0.003606
86454,8/31/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,62.97,0.004787,0.006903,0.006721
86454,9/1/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,63.58,0.009687,0.002851,0.006158
86454,9/5/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,63.93,0.005505,-0.007609,-0.005627
86454,9/6/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,64.97,0.016268,0.003195,0.003315
86454,9/7/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,65.09,0.001847,-0.000041,0.00117
86454,9/8/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,64.4,-0.010601,-0.001274,-0.000933
86454,9/11/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,65.01,0.009472,0.010244,0.008921
86454,9/12/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,65.41,0.006153,0.003546,0.004443
86454,9/13/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,66.23,0.012536,0.000557,0.002711
86454,9/14/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,66.55,0.004832,-0.000491,0.000341
86454,9/15/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,65.84,0.002335,0.001826,0.002497
86454,9/18/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,66.12,0.004253,0.001997,0.003483
86454,9/19/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,66.39,0.004083,0.001111,0.000203
86454,9/20/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,66.84,0.006778,0.000926,0.002175
86454,9/21/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,66.86,0.000299,-0.002539,-0.00111
86454,9/22/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,67.2,0.005085,0.001097,0.004155
86454,9/25/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,68.17,0.014435,-0.001891,-0.000745
86454,9/26/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,68.14,-0.00044,0.000217,0.00217
86454,9/27/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,68.43,0.004256,0.004971,0.007978
86454,9/28/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,230374,68.49,0.000877,0.001612,0.001964
86454,9/29/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,68.48,-0.000146,0.003325,0.00261
86454,10/2/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,68.46,-0.000292,0.004553,0.007305
86454,10/3/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,68.39,-0.001022,0.002494,0.00296
86454,10/4/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,68.34,-0.000731,0.000779,0.000712
86454,10/5/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,68.65,0.004536,0.004772,0.003881
86454,10/6/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,68.07,-0.008449,-0.000974,-0.000505
86454,10/9/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,68.21,0.002057,-0.001988,-0.002336
86454,10/10/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,68.27,0.00088,0.002707,0.00316
86454,10/11/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,68.43,0.002344,0.001953,0.001331
86454,10/12/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,68.18,-0.003653,-0.001535,-0.002471
86454,10/13/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,68.14,-0.000587,0.000886,0.000086
86454,10/16/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,68.29,0.002201,0.001006,-0.001623
86454,10/17/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,68.33,0.000586,-0.000178,-0.002827
86454,10/18/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,67.85,-0.007025,0.000972,0.000935
86454,10/19/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,67.64,-0.003095,-0.000136,-0.001811
86454,10/20/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,67.77,0.001922,0.004196,0.00311
86454,10/23/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,67.42,-0.005165,-0.004275,-0.005792
86454,10/24/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,67.55,0.001928,0.001657,0.000183
86454,10/25/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,67.08,-0.006958,-0.005399,-0.00532
86454,10/26/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,67.22,0.002087,0.001473,-0.000362
86454,10/27/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,67.34,0.001785,0.0076,0.004285
86454,10/30/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,241274,67.69,0.005198,-0.003374,-0.004988
86454,10/31/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,245024,67.91,0.00325,0.002031,0.004491
86454,11/1/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,245024,68.68,0.011338,0.000747,-0.002068
86454,11/2/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,245024,68.48,-0.002912,0.000341,0.000874
86454,11/3/2017,4,XLE,SECTOR SPDR TRUST,81369Y50,245024,68.68,0.002921,0.002854,0.001428
