trd_date,volume,adj_prc_d,symbol,etf_nm
4/1/2014,5783207,44.3084,XLB,Materials Select Sector SPDR ETF
4/2/2014,4332222,44.6347,XLB,Materials Select Sector SPDR ETF
4/3/2014,4642272,44.6906,XLB,Materials Select Sector SPDR ETF
4/4/2014,9381344,44.122,XLB,Materials Select Sector SPDR ETF
4/7/2014,7403037,43.4789,XLB,Materials Select Sector SPDR ETF
4/8/2014,4811094,43.6467,XLB,Materials Select Sector SPDR ETF
4/9/2014,4112924,44.3084,XLB,Materials Select Sector SPDR ETF
4/10/2014,5472209,43.423,XLB,Materials Select Sector SPDR ETF
4/11/2014,5218299,42.9011,XLB,Materials Select Sector SPDR ETF
4/14/2014,4958629,43.2459,XLB,Materials Select Sector SPDR ETF
4/15/2014,4863194,43.5069,XLB,Materials Select Sector SPDR ETF
4/16/2014,5811160,44.15,XLB,Materials Select Sector SPDR ETF
4/17/2014,4721583,44.2898,XLB,Materials Select Sector SPDR ETF
4/21/2014,3319001,44.2991,XLB,Materials Select Sector SPDR ETF
4/22/2014,4999131,44.4576,XLB,Materials Select Sector SPDR ETF
4/23/2014,3975951,44.4669,XLB,Materials Select Sector SPDR ETF
4/24/2014,3459961,44.2712,XLB,Materials Select Sector SPDR ETF
4/25/2014,3500663,43.9543,XLB,Materials Select Sector SPDR ETF
4/28/2014,9573532,43.7679,XLB,Materials Select Sector SPDR ETF
4/29/2014,4977314,44.0754,XLB,Materials Select Sector SPDR ETF
4/30/2014,6018263,44.4296,XLB,Materials Select Sector SPDR ETF
5/1/2014,4170357,44.15,XLB,Materials Select Sector SPDR ETF
5/2/2014,4983168,44.3178,XLB,Materials Select Sector SPDR ETF
5/5/2014,2399034,44.5601,XLB,Materials Select Sector SPDR ETF
5/6/2014,3428317,44.3364,XLB,Materials Select Sector SPDR ETF
5/7/2014,4292474,44.6813,XLB,Materials Select Sector SPDR ETF
5/8/2014,4844587,44.5042,XLB,Materials Select Sector SPDR ETF
5/9/2014,3977414,44.5042,XLB,Materials Select Sector SPDR ETF
5/12/2014,4435740,45.0727,XLB,Materials Select Sector SPDR ETF
5/13/2014,3410785,45.11,XLB,Materials Select Sector SPDR ETF
5/14/2014,4829538,45.1193,XLB,Materials Select Sector SPDR ETF
5/15/2014,6543982,44.4855,XLB,Materials Select Sector SPDR ETF
5/16/2014,4376408,44.644,XLB,Materials Select Sector SPDR ETF
5/19/2014,2740725,44.8304,XLB,Materials Select Sector SPDR ETF
5/20/2014,4680583,44.5881,XLB,Materials Select Sector SPDR ETF
5/21/2014,2514023,44.7931,XLB,Materials Select Sector SPDR ETF
5/22/2014,3223630,44.8956,XLB,Materials Select Sector SPDR ETF
5/23/2014,2244514,45.2777,XLB,Materials Select Sector SPDR ETF
5/27/2014,2171804,45.2777,XLB,Materials Select Sector SPDR ETF
5/28/2014,3986506,45.2964,XLB,Materials Select Sector SPDR ETF
5/29/2014,2756938,45.7531,XLB,Materials Select Sector SPDR ETF
5/30/2014,3423773,45.7438,XLB,Materials Select Sector SPDR ETF
6/2/2014,3420520,45.9302,XLB,Materials Select Sector SPDR ETF
6/3/2014,2637717,45.8276,XLB,Materials Select Sector SPDR ETF
6/4/2014,2871127,45.9022,XLB,Materials Select Sector SPDR ETF
6/5/2014,4861636,46.1166,XLB,Materials Select Sector SPDR ETF
6/6/2014,2925899,46.3403,XLB,Materials Select Sector SPDR ETF
6/9/2014,7319763,46.2191,XLB,Materials Select Sector SPDR ETF
6/10/2014,2658451,46.2843,XLB,Materials Select Sector SPDR ETF
6/11/2014,2347535,46.0234,XLB,Materials Select Sector SPDR ETF
6/12/2014,3401267,45.6319,XLB,Materials Select Sector SPDR ETF
6/13/2014,2446924,45.809,XLB,Materials Select Sector SPDR ETF
6/16/2014,7960917,45.7065,XLB,Materials Select Sector SPDR ETF
6/17/2014,6116136,45.7997,XLB,Materials Select Sector SPDR ETF
6/18/2014,8043825,46.2937,XLB,Materials Select Sector SPDR ETF
6/19/2014,5766400,46.2005,XLB,Materials Select Sector SPDR ETF
6/20/2014,4217946,46.4814,XLB,Materials Select Sector SPDR ETF
6/23/2014,2952681,46.5469,XLB,Materials Select Sector SPDR ETF
6/24/2014,4374850,46.1068,XLB,Materials Select Sector SPDR ETF
6/25/2014,6716798,46.472,XLB,Materials Select Sector SPDR ETF
6/26/2014,5451884,46.4626,XLB,Materials Select Sector SPDR ETF
6/27/2014,6352572,46.3175,XLB,Materials Select Sector SPDR ETF
6/30/2014,13123531,46.4814,XLB,Materials Select Sector SPDR ETF
7/1/2014,6992863,46.5937,XLB,Materials Select Sector SPDR ETF
7/2/2014,3872493,46.6499,XLB,Materials Select Sector SPDR ETF
7/3/2014,2809706,46.9496,XLB,Materials Select Sector SPDR ETF
7/7/2014,4985587,46.5563,XLB,Materials Select Sector SPDR ETF
7/8/2014,4276627,46.4346,XLB,Materials Select Sector SPDR ETF
7/9/2014,4180922,46.5937,XLB,Materials Select Sector SPDR ETF
7/10/2014,4031260,46.3877,XLB,Materials Select Sector SPDR ETF
7/11/2014,3487903,46.472,XLB,Materials Select Sector SPDR ETF
7/14/2014,2515314,46.4439,XLB,Materials Select Sector SPDR ETF
7/15/2014,2823963,46.3503,XLB,Materials Select Sector SPDR ETF
7/16/2014,3845118,46.6686,XLB,Materials Select Sector SPDR ETF
7/17/2014,4864761,46.7623,XLB,Materials Select Sector SPDR ETF
7/18/2014,4866161,46.7623,XLB,Materials Select Sector SPDR ETF
7/21/2014,4929571,46.6312,XLB,Materials Select Sector SPDR ETF
7/22/2014,2818684,46.6967,XLB,Materials Select Sector SPDR ETF
7/23/2014,2269940,46.8934,XLB,Materials Select Sector SPDR ETF
7/24/2014,2500449,46.8372,XLB,Materials Select Sector SPDR ETF
7/25/2014,2389177,46.9215,XLB,Materials Select Sector SPDR ETF
7/28/2014,10673659,47.0432,XLB,Materials Select Sector SPDR ETF
7/29/2014,3892526,46.7061,XLB,Materials Select Sector SPDR ETF
7/30/2014,5282593,46.4626,XLB,Materials Select Sector SPDR ETF
7/31/2014,6458782,45.5544,XLB,Materials Select Sector SPDR ETF
8/1/2014,5622042,45.5918,XLB,Materials Select Sector SPDR ETF
8/4/2014,4966328,46.1349,XLB,Materials Select Sector SPDR ETF
8/5/2014,5137635,45.6574,XLB,Materials Select Sector SPDR ETF
8/6/2014,6358717,45.9945,XLB,Materials Select Sector SPDR ETF
8/7/2014,5083681,45.5918,XLB,Materials Select Sector SPDR ETF
8/8/2014,4269097,46.0694,XLB,Materials Select Sector SPDR ETF
8/11/2014,5491698,46.0226,XLB,Materials Select Sector SPDR ETF
8/12/2014,7297181,46.1677,XLB,Materials Select Sector SPDR ETF
8/13/2014,4301273,46.4252,XLB,Materials Select Sector SPDR ETF
8/14/2014,3607294,46.4252,XLB,Materials Select Sector SPDR ETF
8/15/2014,4439497,46.5656,XLB,Materials Select Sector SPDR ETF
8/18/2014,5348105,47.0245,XLB,Materials Select Sector SPDR ETF
8/19/2014,3144591,47.1649,XLB,Materials Select Sector SPDR ETF
8/20/2014,4800426,47.2305,XLB,Materials Select Sector SPDR ETF
8/21/2014,1362867,47.1649,XLB,Materials Select Sector SPDR ETF
8/22/2014,1807199,46.9776,XLB,Materials Select Sector SPDR ETF
8/25/2014,1563104,47.1556,XLB,Materials Select Sector SPDR ETF
8/26/2014,1909215,47.2024,XLB,Materials Select Sector SPDR ETF
8/27/2014,3299558,47.2024,XLB,Materials Select Sector SPDR ETF
8/28/2014,1836557,47.2398,XLB,Materials Select Sector SPDR ETF
8/29/2014,2667143,47.3147,XLB,Materials Select Sector SPDR ETF
9/2/2014,6617805,47.1556,XLB,Materials Select Sector SPDR ETF
9/3/2014,3135606,47.2305,XLB,Materials Select Sector SPDR ETF
9/4/2014,5777028,47.2305,XLB,Materials Select Sector SPDR ETF
9/5/2014,3076804,47.4365,XLB,Materials Select Sector SPDR ETF
9/8/2014,2303773,47.2492,XLB,Materials Select Sector SPDR ETF
9/9/2014,3160475,46.8653,XLB,Materials Select Sector SPDR ETF
9/10/2014,6364045,46.8653,XLB,Materials Select Sector SPDR ETF
9/11/2014,4262712,46.7997,XLB,Materials Select Sector SPDR ETF
9/12/2014,3883011,46.5844,XLB,Materials Select Sector SPDR ETF
9/15/2014,3191047,46.6499,XLB,Materials Select Sector SPDR ETF
9/16/2014,3317535,46.8653,XLB,Materials Select Sector SPDR ETF
9/17/2014,5159894,47.1462,XLB,Materials Select Sector SPDR ETF
9/18/2014,4484899,47.4646,XLB,Materials Select Sector SPDR ETF
9/19/2014,6075521,47.4495,XLB,Materials Select Sector SPDR ETF
9/22/2014,3837224,47.4307,XLB,Materials Select Sector SPDR ETF
9/23/2014,2965467,47.1861,XLB,Materials Select Sector SPDR ETF
9/24/2014,4279073,47.6752,XLB,Materials Select Sector SPDR ETF
9/25/2014,4704977,46.9509,XLB,Materials Select Sector SPDR ETF
9/26/2014,4727476,47.4118,XLB,Materials Select Sector SPDR ETF
9/29/2014,9104047,47.2143,XLB,Materials Select Sector SPDR ETF
9/30/2014,7832937,46.6499,XLB,Materials Select Sector SPDR ETF
10/1/2014,11288135,45.5492,XLB,Materials Select Sector SPDR ETF
10/2/2014,9073452,45.4364,XLB,Materials Select Sector SPDR ETF
10/3/2014,5443115,45.5681,XLB,Materials Select Sector SPDR ETF
10/6/2014,4787381,45.5586,XLB,Materials Select Sector SPDR ETF
10/7/2014,6060716,44.759,XLB,Materials Select Sector SPDR ETF
10/8/2014,10523393,45.3423,XLB,Materials Select Sector SPDR ETF
10/9/2014,14628192,44.2322,XLB,Materials Select Sector SPDR ETF
10/10/2014,15178702,43.5549,XLB,Materials Select Sector SPDR ETF
10/13/2014,16575259,42.4355,XLB,Materials Select Sector SPDR ETF
10/14/2014,11001255,42.5672,XLB,Materials Select Sector SPDR ETF
10/15/2014,18955406,42.8588,XLB,Materials Select Sector SPDR ETF
10/16/2014,11130182,43.856,XLB,Materials Select Sector SPDR ETF
10/17/2014,11148683,43.856,XLB,Materials Select Sector SPDR ETF
10/20/2014,17191335,44.5239,XLB,Materials Select Sector SPDR ETF
10/21/2014,7131807,45.4834,XLB,Materials Select Sector SPDR ETF
10/22/2014,9213151,45.1165,XLB,Materials Select Sector SPDR ETF
10/23/2014,29946809,45.0789,XLB,Materials Select Sector SPDR ETF
10/24/2014,6706803,45.4175,XLB,Materials Select Sector SPDR ETF
10/27/2014,35143392,44.4674,XLB,Materials Select Sector SPDR ETF
10/28/2014,7599604,44.9096,XLB,Materials Select Sector SPDR ETF
10/29/2014,23906901,44.3545,XLB,Materials Select Sector SPDR ETF
10/30/2014,4119254,46.2266,XLB,Materials Select Sector SPDR ETF
10/31/2014,8402636,45.5304,XLB,Materials Select Sector SPDR ETF
11/3/2014,20828242,45.2106,XLB,Materials Select Sector SPDR ETF
11/4/2014,13038132,44.7402,XLB,Materials Select Sector SPDR ETF
11/5/2014,6115876,45.173,XLB,Materials Select Sector SPDR ETF
11/6/2014,3826528,45.5398,XLB,Materials Select Sector SPDR ETF
11/7/2014,5102519,45.7562,XLB,Materials Select Sector SPDR ETF
11/10/2014,3642964,45.8785,XLB,Materials Select Sector SPDR ETF
11/11/2014,3610219,46.1043,XLB,Materials Select Sector SPDR ETF
11/12/2014,3854020,46.2171,XLB,Materials Select Sector SPDR ETF
11/13/2014,4119254,46.2266,XLB,Materials Select Sector SPDR ETF
11/14/2014,3168742,46.3677,XLB,Materials Select Sector SPDR ETF
11/17/2014,2627052,46.3583,XLB,Materials Select Sector SPDR ETF
11/18/2014,5018118,46.9133,XLB,Materials Select Sector SPDR ETF
11/19/2014,4840909,46.8474,XLB,Materials Select Sector SPDR ETF
11/20/2014,3858498,47.092,XLB,Materials Select Sector SPDR ETF
11/21/2014,9559167,47.6658,XLB,Materials Select Sector SPDR ETF
11/24/2014,2141861,47.4495,XLB,Materials Select Sector SPDR ETF
11/25/2014,2406421,47.2801,XLB,Materials Select Sector SPDR ETF
11/26/2014,1881019,47.3178,XLB,Materials Select Sector SPDR ETF
11/28/2014,4867728,46.2454,XLB,Materials Select Sector SPDR ETF
12/1/2014,12012309,45.7656,XLB,Materials Select Sector SPDR ETF
12/2/2014,5930479,46.0384,XLB,Materials Select Sector SPDR ETF
12/3/2014,7347152,46.7157,XLB,Materials Select Sector SPDR ETF
12/4/2014,6023388,46.1983,XLB,Materials Select Sector SPDR ETF
12/5/2014,3361077,46.8192,XLB,Materials Select Sector SPDR ETF
12/8/2014,5501851,46.076,XLB,Materials Select Sector SPDR ETF
12/9/2014,6023388,46.1983,XLB,Materials Select Sector SPDR ETF
12/10/2014,7580578,45.2482,XLB,Materials Select Sector SPDR ETF
12/11/2014,3921756,45.2858,XLB,Materials Select Sector SPDR ETF
12/12/2014,8668860,44.0253,XLB,Materials Select Sector SPDR ETF
12/15/2014,8994964,43.7901,XLB,Materials Select Sector SPDR ETF
12/16/2014,9522036,43.4515,XLB,Materials Select Sector SPDR ETF
12/17/2014,10608031,44.6368,XLB,Materials Select Sector SPDR ETF
12/18/2014,7015149,45.6527,XLB,Materials Select Sector SPDR ETF
12/19/2014,5386255,46.211,XLB,Materials Select Sector SPDR ETF
12/22/2014,3306661,46.2394,XLB,Materials Select Sector SPDR ETF
12/23/2014,7095634,46.5991,XLB,Materials Select Sector SPDR ETF
12/24/2014,1878830,46.4382,XLB,Materials Select Sector SPDR ETF
12/26/2014,1296969,46.5991,XLB,Materials Select Sector SPDR ETF
12/29/2014,2173227,46.5991,XLB,Materials Select Sector SPDR ETF
12/30/2014,2167575,46.4382,XLB,Materials Select Sector SPDR ETF
12/31/2014,2984435,45.9838,XLB,Materials Select Sector SPDR ETF
1/2/2015,5234797,46.0501,XLB,Materials Select Sector SPDR ETF
1/5/2015,5438843,44.8764,XLB,Materials Select Sector SPDR ETF
1/6/2015,5054469,44.4788,XLB,Materials Select Sector SPDR ETF
1/7/2015,3560313,44.9805,XLB,Materials Select Sector SPDR ETF
1/8/2015,7640540,46.0501,XLB,Materials Select Sector SPDR ETF
1/9/2015,6850771,45.8135,XLB,Materials Select Sector SPDR ETF
1/12/2015,4658117,45.7093,XLB,Materials Select Sector SPDR ETF
1/13/2015,5855035,45.1982,XLB,Materials Select Sector SPDR ETF
1/14/2015,6784255,44.6681,XLB,Materials Select Sector SPDR ETF
1/15/2015,5855375,44.5829,XLB,Materials Select Sector SPDR ETF
1/16/2015,5460192,45.2929,XLB,Materials Select Sector SPDR ETF
1/20/2015,4061644,45.3686,XLB,Materials Select Sector SPDR ETF
1/21/2015,4711580,45.8135,XLB,Materials Select Sector SPDR ETF
1/22/2015,5778313,46.3909,XLB,Materials Select Sector SPDR ETF
1/23/2015,5036670,45.6715,XLB,Materials Select Sector SPDR ETF
1/26/2015,3101057,45.8703,XLB,Materials Select Sector SPDR ETF
1/27/2015,4516406,45.5579,XLB,Materials Select Sector SPDR ETF
1/28/2015,5778455,44.7344,XLB,Materials Select Sector SPDR ETF
1/29/2015,5958365,45.3213,XLB,Materials Select Sector SPDR ETF
1/30/2015,7808673,45.1414,XLB,Materials Select Sector SPDR ETF
2/2/2015,6625456,45.5484,XLB,Materials Select Sector SPDR ETF
2/3/2015,6126111,46.5518,XLB,Materials Select Sector SPDR ETF
2/4/2015,5683608,46.2489,XLB,Materials Select Sector SPDR ETF
2/5/2015,5864473,47.3658,XLB,Materials Select Sector SPDR ETF
2/6/2015,5610138,47.2522,XLB,Materials Select Sector SPDR ETF
2/9/2015,3705561,47.1954,XLB,Materials Select Sector SPDR ETF
2/10/2015,3245460,47.5457,XLB,Materials Select Sector SPDR ETF
2/11/2015,3223932,47.4699,XLB,Materials Select Sector SPDR ETF
2/12/2015,4900597,48.284,XLB,Materials Select Sector SPDR ETF
2/13/2015,2901355,48.691,XLB,Materials Select Sector SPDR ETF
2/17/2015,3271206,48.7478,XLB,Materials Select Sector SPDR ETF
2/18/2015,2974246,48.8803,XLB,Materials Select Sector SPDR ETF
2/19/2015,3005719,49.0128,XLB,Materials Select Sector SPDR ETF
2/20/2015,3572946,49.1548,XLB,Materials Select Sector SPDR ETF
2/23/2015,2765060,49.098,XLB,Materials Select Sector SPDR ETF
2/24/2015,2306822,49.3063,XLB,Materials Select Sector SPDR ETF
2/25/2015,1957615,49.1643,XLB,Materials Select Sector SPDR ETF
2/26/2015,2728013,48.8519,XLB,Materials Select Sector SPDR ETF
2/27/2015,3360629,48.7383,XLB,Materials Select Sector SPDR ETF
3/2/2015,3282289,49.0602,XLB,Materials Select Sector SPDR ETF
3/3/2015,3208255,48.7951,XLB,Materials Select Sector SPDR ETF
3/4/2015,3293144,48.6247,XLB,Materials Select Sector SPDR ETF
3/5/2015,1937438,48.4165,XLB,Materials Select Sector SPDR ETF
3/6/2015,4394986,47.7634,XLB,Materials Select Sector SPDR ETF
3/9/2015,2523686,47.8296,XLB,Materials Select Sector SPDR ETF
3/10/2015,5152614,47.1008,XLB,Materials Select Sector SPDR ETF
3/11/2015,2535234,47.044,XLB,Materials Select Sector SPDR ETF
3/12/2015,3100598,47.6309,XLB,Materials Select Sector SPDR ETF
3/13/2015,4192217,47.1765,XLB,Materials Select Sector SPDR ETF
3/16/2015,4012642,47.1008,XLB,Materials Select Sector SPDR ETF
3/17/2015,7882985,46.5802,XLB,Materials Select Sector SPDR ETF
3/18/2015,6489176,47.2901,XLB,Materials Select Sector SPDR ETF
3/19/2015,3956799,46.4761,XLB,Materials Select Sector SPDR ETF
3/20/2015,4767513,46.7741,XLB,Materials Select Sector SPDR ETF
3/23/2015,3370629,46.7741,XLB,Materials Select Sector SPDR ETF
3/24/2015,2230064,46.622,XLB,Materials Select Sector SPDR ETF
3/25/2015,3682123,46.0995,XLB,Materials Select Sector SPDR ETF
3/26/2015,4072368,46.204,XLB,Materials Select Sector SPDR ETF
3/27/2015,3684551,46.185,XLB,Materials Select Sector SPDR ETF
3/30/2015,2795103,46.8121,XLB,Materials Select Sector SPDR ETF
3/31/2015,3464016,46.3465,XLB,Materials Select Sector SPDR ETF
4/1/2015,4207951,46.4795,XLB,Materials Select Sector SPDR ETF
4/2/2015,2470374,46.527,XLB,Materials Select Sector SPDR ETF
4/6/2015,2690866,46.8976,XLB,Materials Select Sector SPDR ETF
4/7/2015,1836772,46.8216,XLB,Materials Select Sector SPDR ETF
4/8/2015,2125636,46.9546,XLB,Materials Select Sector SPDR ETF
4/9/2015,1905283,47.0876,XLB,Materials Select Sector SPDR ETF
4/10/2015,1670040,47.2206,XLB,Materials Select Sector SPDR ETF
4/13/2015,1504586,47.0306,XLB,Materials Select Sector SPDR ETF
4/14/2015,2175318,47.2301,XLB,Materials Select Sector SPDR ETF
4/15/2015,3117195,47.6862,XLB,Materials Select Sector SPDR ETF
4/16/2015,2167456,47.5816,XLB,Materials Select Sector SPDR ETF
4/17/2015,3827872,47.1446,XLB,Materials Select Sector SPDR ETF
4/20/2015,2150722,47.4866,XLB,Materials Select Sector SPDR ETF
4/21/2015,3971908,47.1351,XLB,Materials Select Sector SPDR ETF
4/22/2015,2712380,47.2301,XLB,Materials Select Sector SPDR ETF
4/23/2015,4832823,47.3536,XLB,Materials Select Sector SPDR ETF
4/24/2015,3094579,47.7527,XLB,Materials Select Sector SPDR ETF
4/27/2015,3617946,48.1707,XLB,Materials Select Sector SPDR ETF
4/28/2015,3184489,48.2372,XLB,Materials Select Sector SPDR ETF
4/29/2015,3444258,48.2087,XLB,Materials Select Sector SPDR ETF
4/30/2015,4446665,47.9047,XLB,Materials Select Sector SPDR ETF
5/1/2015,6749902,48.6933,XLB,Materials Select Sector SPDR ETF
5/4/2015,4150209,48.5603,XLB,Materials Select Sector SPDR ETF
5/5/2015,3761331,48.0092,XLB,Materials Select Sector SPDR ETF
5/6/2015,5015558,48.0187,XLB,Materials Select Sector SPDR ETF
5/7/2015,6230445,48.2277,XLB,Materials Select Sector SPDR ETF
5/8/2015,4630967,48.9973,XLB,Materials Select Sector SPDR ETF
5/11/2015,4117226,48.7693,XLB,Materials Select Sector SPDR ETF
5/12/2015,3774840,48.2562,XLB,Materials Select Sector SPDR ETF
5/13/2015,3814005,48.1992,XLB,Materials Select Sector SPDR ETF
5/14/2015,3159475,48.7028,XLB,Materials Select Sector SPDR ETF
5/15/2015,3129890,48.9403,XLB,Materials Select Sector SPDR ETF
5/18/2015,2690510,48.7218,XLB,Materials Select Sector SPDR ETF
5/19/2015,2714466,48.4843,XLB,Materials Select Sector SPDR ETF
5/20/2015,2203738,48.4558,XLB,Materials Select Sector SPDR ETF
5/21/2015,1909403,48.6268,XLB,Materials Select Sector SPDR ETF
5/22/2015,1754534,48.5698,XLB,Materials Select Sector SPDR ETF
5/26/2015,3787583,47.9617,XLB,Materials Select Sector SPDR ETF
5/27/2015,2792950,48.2752,XLB,Materials Select Sector SPDR ETF
5/28/2015,1742063,48.3987,XLB,Materials Select Sector SPDR ETF
5/29/2015,3251153,48.0852,XLB,Materials Select Sector SPDR ETF
6/1/2015,4367948,48.1042,XLB,Materials Select Sector SPDR ETF
6/2/2015,3655845,48.2562,XLB,Materials Select Sector SPDR ETF
6/3/2015,2630240,48.3037,XLB,Materials Select Sector SPDR ETF
6/4/2015,3772663,47.7337,XLB,Materials Select Sector SPDR ETF
6/5/2015,2962205,47.5151,XLB,Materials Select Sector SPDR ETF
6/8/2015,3924501,47.3441,XLB,Materials Select Sector SPDR ETF
6/9/2015,2608783,47.3726,XLB,Materials Select Sector SPDR ETF
6/10/2015,2727218,47.8667,XLB,Materials Select Sector SPDR ETF
6/11/2015,1858238,47.9807,XLB,Materials Select Sector SPDR ETF
6/12/2015,2373480,47.6957,XLB,Materials Select Sector SPDR ETF
6/15/2015,3355902,47.4011,XLB,Materials Select Sector SPDR ETF
6/16/2015,2145197,47.6482,XLB,Materials Select Sector SPDR ETF
6/17/2015,3539583,47.8477,XLB,Materials Select Sector SPDR ETF
6/18/2015,3665612,48.2467,XLB,Materials Select Sector SPDR ETF
6/19/2015,3697537,47.9243,XLB,Materials Select Sector SPDR ETF
6/22/2015,1981282,48.1057,XLB,Materials Select Sector SPDR ETF
6/23/2015,2251578,47.9721,XLB,Materials Select Sector SPDR ETF
6/24/2015,3141321,47.3612,XLB,Materials Select Sector SPDR ETF
6/25/2015,2448051,47.323,XLB,Materials Select Sector SPDR ETF
6/26/2015,2906020,47.1417,XLB,Materials Select Sector SPDR ETF
6/29/2015,6202663,46.044,XLB,Materials Select Sector SPDR ETF
6/30/2015,6299199,46.1872,XLB,Materials Select Sector SPDR ETF
7/1/2015,5416286,46.4449,XLB,Materials Select Sector SPDR ETF
7/2/2015,5138327,46.3017,XLB,Materials Select Sector SPDR ETF
7/6/2015,6435337,45.9199,XLB,Materials Select Sector SPDR ETF
7/7/2015,6859147,45.7672,XLB,Materials Select Sector SPDR ETF
7/8/2015,7490816,44.765,XLB,Materials Select Sector SPDR ETF
7/9/2015,4903810,44.8986,XLB,Materials Select Sector SPDR ETF
7/10/2015,3804160,45.5286,XLB,Materials Select Sector SPDR ETF
7/13/2015,2899932,46.0249,XLB,Materials Select Sector SPDR ETF
7/14/2015,2444527,46.2826,XLB,Materials Select Sector SPDR ETF
7/15/2015,3065938,45.9199,XLB,Materials Select Sector SPDR ETF
7/16/2015,4581718,45.8054,XLB,Materials Select Sector SPDR ETF
7/17/2015,7248481,45.4904,XLB,Materials Select Sector SPDR ETF
7/20/2015,4447721,45.1086,XLB,Materials Select Sector SPDR ETF
7/21/2015,3459342,44.8318,XLB,Materials Select Sector SPDR ETF
7/22/2015,5892544,44.6409,XLB,Materials Select Sector SPDR ETF
7/23/2015,4857571,43.9919,XLB,Materials Select Sector SPDR ETF
7/24/2015,7262228,43.0279,XLB,Materials Select Sector SPDR ETF
7/27/2015,9276929,42.5506,XLB,Materials Select Sector SPDR ETF
7/28/2015,14388236,43.4383,XLB,Materials Select Sector SPDR ETF
7/29/2015,9585414,43.7533,XLB,Materials Select Sector SPDR ETF
7/30/2015,5595813,43.9728,XLB,Materials Select Sector SPDR ETF
7/31/2015,4698040,43.8583,XLB,Materials Select Sector SPDR ETF
8/3/2015,5704167,43.5146,XLB,Materials Select Sector SPDR ETF
8/4/2015,6597844,43.7055,XLB,Materials Select Sector SPDR ETF
8/5/2015,5836737,43.9251,XLB,Materials Select Sector SPDR ETF
8/6/2015,6113368,43.7723,XLB,Materials Select Sector SPDR ETF
8/7/2015,5851493,43.1615,XLB,Materials Select Sector SPDR ETF
8/10/2015,5311542,44.221,XLB,Materials Select Sector SPDR ETF
8/11/2015,5851927,43.4001,XLB,Materials Select Sector SPDR ETF
8/12/2015,6642250,43.5624,XLB,Materials Select Sector SPDR ETF
8/13/2015,3028035,43.4383,XLB,Materials Select Sector SPDR ETF
8/14/2015,2137764,43.6387,XLB,Materials Select Sector SPDR ETF
8/17/2015,2547882,43.8869,XLB,Materials Select Sector SPDR ETF
8/18/2015,2853958,43.6005,XLB,Materials Select Sector SPDR ETF
8/19/2015,4286604,43.066,XLB,Materials Select Sector SPDR ETF
8/20/2015,5808673,42.2547,XLB,Materials Select Sector SPDR ETF
8/21/2015,12550160,41.2239,XLB,Materials Select Sector SPDR ETF
8/24/2015,27681098,39.4963,XLB,Materials Select Sector SPDR ETF
8/25/2015,13339511,38.8759,XLB,Materials Select Sector SPDR ETF
8/26/2015,24487891,39.9258,XLB,Materials Select Sector SPDR ETF
8/27/2015,11637653,41.3766,XLB,Materials Select Sector SPDR ETF
8/28/2015,6370261,41.6152,XLB,Materials Select Sector SPDR ETF
8/31/2015,8999365,41.3862,XLB,Materials Select Sector SPDR ETF
9/1/2015,8989213,40.1262,XLB,Materials Select Sector SPDR ETF
9/2/2015,7376502,40.6989,XLB,Materials Select Sector SPDR ETF
9/3/2015,4859450,40.9471,XLB,Materials Select Sector SPDR ETF
9/4/2015,7268024,40.1358,XLB,Materials Select Sector SPDR ETF
9/8/2015,6574802,41.138,XLB,Materials Select Sector SPDR ETF
9/9/2015,6834377,40.823,XLB,Materials Select Sector SPDR ETF
9/10/2015,5473672,40.9185,XLB,Materials Select Sector SPDR ETF
9/11/2015,2899502,40.8612,XLB,Materials Select Sector SPDR ETF
9/14/2015,3342914,40.3744,XLB,Materials Select Sector SPDR ETF
9/15/2015,3562004,40.6703,XLB,Materials Select Sector SPDR ETF
9/16/2015,4363540,41.2525,XLB,Materials Select Sector SPDR ETF
9/17/2015,9138014,41.0616,XLB,Materials Select Sector SPDR ETF
9/18/2015,10128610,40.2005,XLB,Materials Select Sector SPDR ETF
9/21/2015,6017342,40.3349,XLB,Materials Select Sector SPDR ETF
9/22/2015,6594791,39.5862,XLB,Materials Select Sector SPDR ETF
9/23/2015,6928079,38.7415,XLB,Materials Select Sector SPDR ETF
9/24/2015,9294513,38.6359,XLB,Materials Select Sector SPDR ETF
9/25/2015,7317050,38.5879,XLB,Materials Select Sector SPDR ETF
9/28/2015,12341760,37.388,XLB,Materials Select Sector SPDR ETF
9/29/2015,13472105,37.532,XLB,Materials Select Sector SPDR ETF
9/30/2015,7652233,38.3191,XLB,Materials Select Sector SPDR ETF
10/1/2015,9613097,38.7511,XLB,Materials Select Sector SPDR ETF
10/2/2015,23138028,39.7014,XLB,Materials Select Sector SPDR ETF
10/5/2015,13911977,40.7381,XLB,Materials Select Sector SPDR ETF
10/6/2015,14076648,41.266,XLB,Materials Select Sector SPDR ETF
10/7/2015,15933032,41.8132,XLB,Materials Select Sector SPDR ETF
10/8/2015,13994886,42.3987,XLB,Materials Select Sector SPDR ETF
10/9/2015,9076572,42.3795,XLB,Materials Select Sector SPDR ETF
10/12/2015,7412814,42.0147,XLB,Materials Select Sector SPDR ETF
10/13/2015,8663546,41.8516,XLB,Materials Select Sector SPDR ETF
10/14/2015,6692997,42.1875,XLB,Materials Select Sector SPDR ETF
