PERMNO,date,EXCHCD,TICKER,COMNAM,CUSIP,PRC,RET,SHROUT,vwretd,ewretd,sprtrn
86453,04/06/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,21.09000,-0.014025,31000,-0.009799,-0.007213,-0.008332
86453,04/07/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,20.47000,-0.029398,31000,-0.024644,-0.020098,-0.023855
86453,04/08/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,21.05000,0.028334,31000,0.013118,0.017512,0.011783
86453,04/09/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,21.91000,0.040855,31000,0.039484,0.045860,0.038053
86453,04/13/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,21.92000,0.000456,31000,0.003951,0.007468,0.002533
86453,04/14/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,21.43000,-0.022354,31000,-0.019503,-0.012727,-0.020065
86453,04/15/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,21.50000,0.003266,31000,0.012434,0.013648,0.012549
86453,04/16/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.25000,0.034884,31000,0.016087,0.020373,0.015539
86453,04/17/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.52000,0.012135,31000,0.006018,0.013755,0.004969
86453,04/20/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,21.66000,-0.038188,31000,-0.044750,-0.042003,-0.042790
86453,04/21/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.02000,0.016621,31000,0.022725,0.029020,0.021252
86453,04/22/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.24000,0.009991,31000,-0.005672,0.005406,-0.007682
86453,04/23/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.24000,0.000000,31000,0.009217,0.001729,0.009922
86453,04/24/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.79000,0.024730,31000,0.018993,0.021507,0.016797
86453,04/27/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.49000,-0.013164,31000,-0.011384,-0.011690,-0.010067
86453,04/28/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.49000,0.000000,31000,-0.002822,0.005018,-0.002740
86453,04/29/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.90000,0.018230,31000,0.024493,0.028567,0.021610
86453,04/30/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.29000,0.017031,39450,-0.000435,0.004244,-0.000950
86453,05/01/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.18000,-0.004723,39450,0.005980,0.008472,0.005396
86453,05/04/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.93000,0.032355,39450,0.035865,0.037638,0.033868
86453,05/05/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.92000,-0.000418,39450,-0.003456,0.002787,-0.003792
86453,05/06/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.17000,0.010452,39450,0.016030,0.015218,0.017404
86453,05/07/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.64000,-0.021928,39450,-0.015463,-0.011281,-0.013202
86453,05/08/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.99000,0.014805,39450,0.027318,0.033986,0.024069
86453,05/11/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.57000,-0.017507,39450,-0.020736,-0.006809,-0.021512
86453,05/12/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.07000,-0.021213,39450,-0.002659,-0.005772,-0.000979
86453,05/13/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.26000,-0.035111,39450,-0.031142,-0.036948,-0.026895
86453,05/14/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.29000,0.001348,39450,0.012409,0.013597,0.010352
86453,05/15/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.13000,-0.007178,39450,-0.010643,-0.008198,-0.011410
86453,05/18/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.22000,0.049254,39450,0.033016,0.034462,0.030389
86453,05/19/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.13000,-0.003876,39450,0.000507,0.004847,-0.001737
86453,05/20/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.88000,-0.010808,39450,-0.001787,0.000386,-0.005131
86453,05/21/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.34000,-0.023601,39450,-0.016573,-0.013909,-0.016758
86453,05/22/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.58000,0.010743,39450,-0.000097,0.000888,-0.001497
86453,05/26/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.34000,0.033658,39450,0.028116,0.027228,0.026302
86453,05/27/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.83000,-0.021851,39450,-0.017272,-0.010079,-0.018971
86453,05/28/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.74000,-0.003942,39450,0.015060,0.008296,0.015419
86453,05/29/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.12000,0.016711,35500,0.014743,0.014973,0.013575
86453,06/01/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.23000,0.048010,35500,0.027024,0.029234,0.025818
86453,06/02/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.43000,0.008254,35500,0.003102,0.006477,0.001983
86453,06/03/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.11000,-0.013099,35500,-0.017261,-0.010874,-0.013739
86453,06/04/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.16000,0.002074,35500,0.013639,0.019881,0.011484
86453,06/05/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.01000,-0.006209,35500,-0.003115,0.001207,-0.002515
86453,06/08/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.23000,0.009163,35500,-0.002646,-0.003553,-0.001011
86453,06/09/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.37000,0.005778,35500,0.005493,0.008719,0.003503
86453,06/10/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.01000,-0.014772,35500,-0.002837,-0.002291,-0.003480
86453,06/11/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.89000,-0.004998,35500,0.007218,0.010810,0.006112
86453,06/12/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.86000,-0.001256,35500,-0.001359,-0.002603,0.001397
86453,06/15/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.38000,-0.020117,35500,-0.025417,-0.023409,-0.023769
86453,06/16/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.79000,-0.025235,35500,-0.013118,-0.011482,-0.012720
86453,06/17/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.11000,0.014041,35500,-0.003016,-0.001874,-0.001382
86453,06/18/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.04000,-0.003029,35500,0.006611,0.003136,0.008411
86453,06/19/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.13000,0.008140,35500,0.004106,0.006317,0.003114
86453,06/22/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.44000,-0.029831,35500,-0.033150,-0.033322,-0.030600
86453,06/23/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.21000,-0.010250,35500,0.002263,-0.002680,0.002307
86453,06/24/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.34000,0.005853,35500,0.008940,0.008663,0.006524
86453,06/25/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.12000,0.034915,35500,0.021621,0.021953,0.021444
86453,06/26/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.96000,-0.006920,35500,0.000870,0.009696,-0.001478
86453,06/29/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.25000,0.012631,35500,0.007693,0.002620,0.009065
86453,06/30/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.08000,-0.007312,49950,-0.007753,-0.001692,-0.008531
86453,07/01/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.23000,0.006499,49950,0.006079,0.011727,0.004362
86453,07/02/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.29000,-0.040465,49950,-0.028146,-0.024530,-0.029145
86453,07/06/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.40000,0.004935,49950,-0.001709,-0.008867,0.002566
86453,07/07/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,21.80000,-0.026786,49950,-0.019556,-0.015998,-0.019684
86453,07/08/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,21.98100,0.008303,49950,-0.003653,-0.010970,-0.001669
86453,07/09/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.14000,0.007233,49950,0.004872,0.005021,0.003547
86453,07/10/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.10000,-0.001807,49950,-0.003390,-0.000116,-0.004022
86453,07/13/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.46000,0.016290,49950,0.023932,0.016221,0.024934
86453,07/14/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,22.81000,0.015583,49950,0.007252,0.008311,0.005316
86453,07/15/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.44000,0.027620,49950,0.031137,0.029617,0.029630
86453,07/16/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.73000,0.012372,49950,0.009456,0.008224,0.008642
86453,07/17/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,23.77000,0.001686,49950,-0.000100,-0.001876,-0.000383
86453,07/20/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.27000,0.021035,49950,0.013489,0.015346,0.011432
86453,07/21/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.27000,0.000000,49950,0.002492,-0.001750,0.003627
86453,07/22/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.44000,0.007005,49950,0.000625,0.006326,-0.000534
86453,07/23/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.01000,0.023322,49950,0.024245,0.022672,0.023290
86453,07/24/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.99000,-0.000800,49950,0.004319,0.006538,0.003042
86453,07/27/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.09000,0.004002,49950,0.003430,0.007161,0.002982
86453,07/28/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.01000,-0.003189,49950,-0.003762,0.001287,-0.002606
86453,07/29/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,24.88000,-0.005198,49950,-0.006491,-0.005145,-0.004563
86453,07/30/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.27000,0.015675,49950,0.013390,0.015049,0.011896
86453,07/31/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.27000,0.000000,48800,0.002684,0.004968,0.000740
86453,08/03/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.79000,0.020578,48800,0.017978,0.019051,0.015342
86453,08/04/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.90000,0.004265,48800,0.002504,0.006835,0.003012
86453,08/05/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.68000,-0.008494,48800,-0.002039,0.000603,-0.002914
86453,08/06/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.66000,-0.000779,48800,-0.007496,-0.007208,-0.005625
86453,08/07/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.50000,0.032736,48800,0.013311,0.017848,0.013439
86453,08/10/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.26000,-0.009057,48800,-0.004375,0.002096,-0.003345
86453,08/11/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.98000,-0.010663,48800,-0.013754,-0.011713,-0.012660
86453,08/12/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.17000,0.007313,48800,0.012274,0.012435,0.011525
86453,08/13/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.24000,0.002675,48800,0.008375,0.007157,0.006880
86453,08/14/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.88000,-0.013720,48800,-0.010003,-0.012073,-0.008531
86453,08/17/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.06000,-0.031685,48800,-0.026003,-0.025879,-0.024261
86453,08/18/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.34000,0.011173,48800,0.012012,0.015007,0.010146
86453,08/19/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.60000,0.010260,48800,0.006916,0.006590,0.006861
86453,08/20/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.79000,0.007422,48800,0.010675,0.010307,0.010949
86453,08/21/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.32000,0.020551,48800,0.018207,0.016437,0.018623
86453,08/24/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.13000,-0.007219,48800,-0.000862,0.001050,-0.000546
86453,08/25/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.40000,0.010333,48800,0.002731,0.005311,0.002369
86453,08/26/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.55000,0.005682,48800,-0.000800,0.003465,0.000117
86453,08/27/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.60000,0.001883,48800,0.003054,0.002991,0.002782
86453,08/28/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.61000,0.000376,48800,-0.001423,-0.001743,-0.001988
86453,08/31/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.16000,-0.016911,50150,-0.009180,-0.009000,-0.008076
86453,09/01/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.69000,-0.017966,50150,-0.021946,-0.019637,-0.022124
86453,09/02/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.56000,-0.005060,50150,-0.002636,-0.000628,-0.003296
86453,09/03/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,25.83000,0.010563,50150,0.010692,0.010589,0.008535
86453,09/04/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.30000,0.018196,50150,0.013981,0.013220,0.013118
86453,09/08/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.53000,0.008745,50150,0.010417,0.011746,0.008845
86453,09/09/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.81000,0.010554,50150,0.007777,0.011660,0.007782
86453,09/10/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.17000,0.013428,50150,0.011151,0.012918,0.010422
86453,09/11/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.08000,-0.003312,50150,0.000080,0.002029,-0.001350
86453,09/14/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.17000,0.003323,50150,0.006382,0.008107,0.006339
86453,09/15/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.30000,0.004785,50150,0.006169,0.009201,0.003135
86453,09/16/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.82000,0.019048,50150,0.016260,0.016892,0.015324
86453,09/17/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.79000,-0.001078,50150,-0.003708,0.000092,-0.003060
86453,09/18/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.80000,0.003608,50150,0.001857,0.002461,0.002637
86453,09/21/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.69000,-0.003957,50150,-0.004269,-0.001788,-0.003407
86453,09/22/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.80000,0.003973,50150,0.008552,0.009561,0.006575
86453,09/23/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.40000,-0.014388,50150,-0.010370,-0.004688,-0.010068
86453,09/24/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.14000,-0.009489,50150,-0.012666,-0.015964,-0.009511
86453,09/25/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.98000,-0.005895,50150,-0.006349,-0.002444,-0.006091
86453,09/28/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.49000,0.018903,50150,0.017946,0.015758,0.017810
86453,09/29/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.62000,0.004729,50150,-0.001067,0.000061,-0.002230
86453,09/30/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.47000,-0.005431,49000,-0.002880,-0.004316,-0.003328
86453,10/01/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.87000,-0.021842,49000,-0.027083,-0.024204,-0.025760
86453,10/02/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.53000,-0.012654,49000,-0.005305,-0.006507,-0.004506
86453,10/05/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.94000,0.015454,49000,0.016008,0.015677,0.014875
86453,10/06/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.35000,0.015219,49000,0.014545,0.013401,0.013705
86453,10/07/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.37000,0.000731,49000,0.003054,0.002384,0.002712
86453,10/08/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.81000,0.016076,49000,0.009685,0.009296,0.007470
86453,10/09/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.80000,-0.000360,49000,0.005240,0.006573,0.005641
86453,10/12/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.94000,0.005036,49000,0.003887,0.000513,0.004386
86453,10/13/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.99000,0.001790,49000,-0.001923,-0.000480,-0.002788
86453,10/14/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.34000,0.012504,49000,0.017816,0.014102,0.017546
86453,10/15/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.38000,0.001411,49000,0.002401,0.000130,0.004157
86453,10/16/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.33000,-0.001762,49000,-0.008152,-0.006059,-0.008098
86453,10/19/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.65000,0.011295,49000,0.009987,0.007874,0.009405
86453,10/20/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.36000,-0.010122,49000,-0.007961,-0.009123,-0.006239
86453,10/21/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.99000,-0.013047,49000,-0.008341,-0.006952,-0.008854
86453,10/22/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.36000,0.013219,49000,0.010135,0.006973,0.010644
86453,10/23/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.25000,-0.003879,49000,-0.012721,-0.013168,-0.012179
86453,10/26/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.08000,-0.006018,49000,-0.013199,-0.012990,-0.011717
86453,10/27/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.60000,-0.017094,49000,-0.006300,-0.010169,-0.003318
86453,10/28/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.82000,-0.028261,49000,-0.023835,-0.030392,-0.019541
86453,10/29/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.54000,0.026846,49000,0.023807,0.020349,0.022520
86453,10/30/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,26.82000,-0.026144,41350,-0.028001,-0.023885,-0.028065
86453,11/02/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.08000,0.009694,41350,0.005083,-0.001022,0.006456
86453,11/03/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.10000,0.000739,41350,0.005747,0.009401,0.002426
86453,11/04/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.11000,0.000369,41350,0.000868,-0.002387,0.001043
86453,11/05/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,27.85000,0.027296,41350,0.019374,0.020275,0.019236
86453,11/06/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.10000,0.008977,41350,0.001553,-0.000597,0.002503
86453,11/09/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.71000,0.021708,41350,0.023287,0.015690,0.022239
86453,11/10/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.81000,0.003483,41350,-0.000672,-0.006304,-0.000064
86453,11/11/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.84000,0.001041,41350,0.005482,0.005813,0.005032
86453,11/12/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.52000,-0.011096,41350,-0.011722,-0.014038,-0.010259
86453,11/13/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.02000,0.017532,41350,0.006826,0.007890,0.005739
86453,11/16/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.49000,0.016196,41350,0.015592,0.016714,0.014468
86453,11/17/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.25000,-0.008138,41350,0.001240,-0.001824,0.000919
86453,11/18/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.17000,-0.002735,41350,-0.000941,-0.001355,-0.000468
86453,11/19/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.84000,-0.011313,41350,-0.014008,-0.014576,-0.013426
86453,11/20/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.69000,-0.005201,41350,-0.003930,-0.001469,-0.003215
86453,11/23/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.94000,0.008714,41350,0.012969,0.010755,0.013616
86453,11/24/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.91000,-0.001037,41350,-0.001308,-0.002305,-0.000533
86453,11/25/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.19000,0.009685,41350,0.005832,0.003686,0.004504
86453,11/27/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.62000,-0.019527,41350,-0.018551,-0.016734,-0.017233
86453,11/30/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.62000,0.000000,48400,0.003947,0.002433,0.003793
86453,12/01/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.07000,0.015723,48400,0.014008,0.012539,0.012075
86453,12/02/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.16000,0.003096,48400,0.002344,0.005848,0.000343
86453,12/03/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,28.96000,-0.006859,48400,-0.008821,-0.006843,-0.008402
86453,12/04/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.15000,0.006561,48400,0.005362,0.011082,0.005509
86453,12/07/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.24000,0.003087,48400,-0.001580,0.001961,-0.002468
86453,12/08/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.02000,-0.007524,48400,-0.010582,-0.007915,-0.010252
86453,12/09/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.02000,0.000000,48400,0.003537,0.002190,0.003672
86453,12/10/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.47000,0.015507,48400,0.005291,-0.001180,0.005840
86453,12/11/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.76000,0.009841,48400,0.003171,0.005236,0.003683
86453,12/14/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.99000,0.007728,48400,0.008465,0.009914,0.006959
86453,12/15/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.95000,-0.001334,48400,-0.004612,-0.004277,-0.005547
86453,12/16/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.98000,0.001002,48400,0.003300,0.005027,0.001128
86453,12/17/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.62000,-0.012008,48400,-0.012545,-0.010307,-0.011811
86453,12/18/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.61000,0.005089,48400,0.006088,0.005057,0.005830
86453,12/21/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.99000,0.012833,48400,0.009733,0.009406,0.010504
86453,12/22/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.97000,-0.000667,48400,0.004602,0.005825,0.003564
86453,12/23/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,30.16000,0.006340,48400,0.004718,0.008581,0.002299
86453,12/24/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,30.18000,0.000663,48400,0.005241,0.005349,0.005256
86453,12/28/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,30.16000,-0.000663,48400,0.000984,-0.000148,0.001154
86453,12/29/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,30.26000,0.003316,48400,-0.000931,0.001686,-0.001401
86453,12/30/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,30.05000,-0.006940,48400,-0.000668,0.000497,0.000195
86453,12/31/2009,4,XLY,SECTOR SPDR TRUST,81369Y40,29.77000,-0.009318,48900,-0.008658,-0.002657,-0.010050
86453,01/04/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,30.00000,0.007726,48900,0.017120,0.019120,0.016043
86453,01/05/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,30.11000,0.003667,48900,0.003368,0.002475,0.003116
86453,01/06/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,30.15000,0.001328,48900,0.002052,0.003210,0.000546
86453,01/07/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,30.40000,0.008292,48900,0.002854,0.006887,0.004001
86453,01/08/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,30.39000,-0.000329,48900,0.004162,0.007230,0.002882
86453,01/11/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,30.33000,-0.001974,48900,0.001122,0.003568,0.001747
86453,01/12/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,29.94000,-0.012859,48900,-0.010990,-0.010170,-0.009381
86453,01/13/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,30.28000,0.011356,48900,0.008639,0.008890,0.008326
86453,01/14/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,30.28000,0.000000,48900,0.002319,0.004431,0.002427
86453,01/15/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,29.98000,-0.009908,48900,-0.011321,-0.008664,-0.010823
86453,01/19/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,30.38000,0.013342,48900,0.012053,0.011286,0.012500
86453,01/20/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,29.97000,-0.013496,48900,-0.011061,-0.009048,-0.010598
86453,01/21/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,29.59000,-0.012679,48900,-0.017736,-0.014191,-0.018945
86453,01/22/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,29.02000,-0.019263,48900,-0.020991,-0.014432,-0.022141
86453,01/25/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,29.17000,0.005169,48900,0.003892,0.000975,0.004598
86453,01/26/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,29.21000,0.001371,48900,-0.004906,-0.006016,-0.004203
86453,01/27/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,29.26000,0.001712,48900,0.004153,0.001880,0.004880
86453,01/28/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,29.09000,-0.005810,48900,-0.011294,-0.008876,-0.011818
86453,01/29/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,28.91000,-0.006188,48600,-0.010282,-0.008187,-0.009829
86453,02/01/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,29.28000,0.012798,48600,0.015087,0.011349,0.014266
86453,02/02/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,29.69000,0.014003,48600,0.012228,0.008665,0.012973
86453,02/03/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,29.71000,0.000674,48600,-0.004966,-0.003824,-0.005474
86453,02/04/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,28.85000,-0.028946,48600,-0.031957,-0.028128,-0.031141
86453,02/05/2010,4,XLY,SECTOR SPDR TRUST,81369Y40,28.77000,-0.002773,48600,0.002661,0.000458,0.002897
